opportunity_id,account_id,product_id,sales_agent,deal_stage,engage_date,close_date,deal_value
D4296,A1064,P202,Agent_28,Qualification,2023-03-13,2023-02-20,48039
D4297,A1056,P203,Agent_33,Qualification,2023-09-11,2023-10-02,7987
D4298,A1054,P206,Agent_26,Qualification,2023-09-22,2023-02-18,13330
D4299,A1052,P200,Agent_32,Negotiation,2023-02-24,2023-08-21,30973
D4300,A1055,P206,Agent_28,Prospecting,2023-08-22,2023-11-24,69558
D4301,A1008,P201,Agent_18,Prospecting,2023-10-21,2023-04-10,23521
D4302,A1021,P200,Agent_23,Negotiation,2023-01-28,2023-05-14,53119
D4303,A1012,P205,Agent_13,Proposal,2023-07-25,2023-09-30,32552
D4304,A1047,P205,Agent_4,Proposal,2023-08-04,2023-07-11,42603
D4305,A1017,P205,Agent_23,Prospecting,2023-04-22,2023-12-06,33940
D4306,A1075,P200,Agent_33,Proposal,2023-10-13,2023-08-09,50965
D4307,A1039,P204,Agent_30,Closed Won,2023-07-06,2023-06-02,13377
D4308,A1016,P203,Agent_29,Closed Won,2023-05-14,2023-10-06,73978
D4309,A1014,P204,Agent_8,Negotiation,2023-03-28,2023-08-01,67308
D4310,A1014,P206,Agent_26,Prospecting,2023-10-14,2023-06-15,40961
D4311,A1078,P205,Agent_27,Negotiation,2023-08-22,2023-11-03,9928
D4312,A1062,P203,Agent_25,Qualification,2023-12-27,2023-08-17,14604
D4313,A1038,P200,Agent_17,Qualification,2023-09-13,2023-10-06,53029
D4314,A1012,P205,Agent_7,Qualification,2023-02-21,2023-12-09,18777
D4315,A1080,P200,Agent_17,Closed Won,2023-12-15,2023-04-26,45364
D4316,A1031,P203,Agent_19,Negotiation,2023-07-01,2023-04-04,57068
D4317,A1008,P200,Agent_31,Negotiation,2023-04-07,2023-12-15,30591
D4318,A1039,P200,Agent_28,Negotiation,2023-07-27,2024-01-26,66478
D4319,A1019,P201,Agent_17,Qualification,2023-10-23,2023-03-30,61203
D4320,A1084,P206,Agent_6,Proposal,2023-11-26,2023-08-29,36905
D4321,A1081,P204,Agent_0,Negotiation,2023-08-04,2023-12-22,9261
D4322,A1076,P204,Agent_27,Negotiation,2023-11-24,2023-11-26,39703
D4323,A1079,P204,Agent_32,Closed Won,2023-12-14,2023-08-04,62193
D4324,A1072,P202,Agent_3,Qualification,2023-08-09,2023-08-27,42306
D4325,A1062,P201,Agent_19,Closed Won,2023-04-18,2024-02-25,74962
D4326,A1075,P205,Agent_30,Proposal,2023-10-12,2024-01-07,67432
D4327,A1043,P205,Agent_27,Negotiation,2023-10-05,2023-05-09,6358
D4328,A1037,P205,Agent_2,Proposal,2023-09-20,2023-06-06,39537
D4329,A1082,P204,Agent_5,Closed Lost,2023-07-20,2023-11-25,32337
D4330,A1059,P206,Agent_22,Prospecting,2023-05-18,2023-12-20,68247
D4331,A1070,P204,Agent_6,Negotiation,2023-11-19,2023-09-03,51493
D4332,A1047,P206,Agent_0,Proposal,2023-11-04,2024-01-22,22576
D4333,A1017,P201,Agent_5,Prospecting,2023-07-02,2023-06-14,40584
D4334,A1015,P206,Agent_23,Prospecting,2023-04-14,2023-04-21,44035
D4335,A1054,P200,Agent_23,Closed Won,2023-12-15,2023-02-13,28409
D4336,A1038,P204,Agent_28,Prospecting,2023-09-29,2024-02-14,9856
D4337,A1067,P205,Agent_31,Qualification,2023-07-03,2023-05-07,46185
D4338,A1058,P200,Agent_24,Closed Lost,2023-09-14,2023-04-23,41745
D4339,A1061,P204,Agent_9,Negotiation,2023-09-03,2023-12-06,34712
D4340,A1012,P203,Agent_34,Qualification,2023-08-14,2023-12-24,17023
D4341,A1080,P202,Agent_24,Proposal,2023-06-10,2024-01-04,67919
D4342,A1005,P204,Agent_26,Proposal,2023-04-26,2023-03-07,5540
D4343,A1082,P203,Agent_31,Closed Won,2023-07-20,2023-10-29,13837
D4344,A1076,P201,Agent_11,Negotiation,2023-06-10,2023-10-21,26185
D4345,A1059,P203,Agent_3,Closed Won,2023-04-12,2023-06-01,69889
D4346,A1013,P201,Agent_25,Qualification,2023-10-29,2023-05-25,28406
D4347,A1053,P204,Agent_2,Negotiation,2023-10-14,2023-12-29,66630
D4348,A1003,P201,Agent_16,Prospecting,2023-02-27,2024-02-16,54054
D4349,A1038,P203,Agent_8,Prospecting,2023-03-17,2023-06-22,55840
D4350,A1071,P206,Agent_28,Negotiation,2023-03-04,2023-03-15,14046
D4351,A1024,P202,Agent_0,Prospecting,2023-03-31,2023-07-27,57495
D4352,A1076,P200,Agent_17,Proposal,2023-02-25,2023-03-08,45579
D4353,A1031,P200,Agent_19,Closed Won,2023-11-14,2023-12-30,64821
D4354,A1058,P202,Agent_33,Qualification,2023-10-07,2023-10-12,39175
D4355,A1062,P205,Agent_27,Prospecting,2023-10-05,2023-08-26,14012
D4356,A1037,P200,Agent_34,Negotiation,2023-05-25,2024-01-14,12030
D4357,A1052,P204,Agent_15,Closed Lost,2023-02-04,2023-09-18,17027
D4358,A1066,P205,Agent_20,Negotiation,2023-09-16,2023-02-05,23565
D4359,A1027,P204,Agent_12,Proposal,2023-08-24,2023-08-03,34290
D4360,A1002,P203,Agent_34,Qualification,2023-07-13,2023-07-19,30000
D4361,A1079,P203,Agent_31,Prospecting,2023-12-30,2023-07-16,55703
D4362,A1021,P205,Agent_5,Negotiation,2023-06-12,2023-08-29,38125
D4363,A1037,P205,Agent_12,Qualification,2023-05-20,2023-02-19,16638
D4364,A1071,P205,Agent_12,Closed Won,2023-11-19,2023-11-08,59280
D4365,A1071,P205,Agent_11,Proposal,2023-01-19,2023-10-12,62540
D4366,A1061,P201,Agent_32,Proposal,2023-03-20,2023-05-13,67580
D4367,A1056,P206,Agent_27,Closed Won,2023-09-04,2023-03-29,14225
D4368,A1005,P205,Agent_2,Closed Won,2023-08-12,2023-12-15,30437
D4369,A1077,P206,Agent_17,Negotiation,2023-10-23,2023-08-12,33353
D4370,A1031,P205,Agent_25,Closed Lost,2023-07-04,2023-03-08,53531
D4371,A1009,P203,Agent_1,Closed Lost,2023-10-04,2023-04-29,6658
D4372,A1002,P204,Agent_3,Closed Lost,2023-07-12,2023-08-05,30150
D4373,A1058,P206,Agent_27,Closed Won,2023-01-21,2023-08-17,18315
D4374,A1075,P203,Agent_27,Negotiation,2023-11-26,2023-08-18,23203
D4375,A1048,P200,Agent_24,Negotiation,2023-11-06,2023-06-05,43649
D4376,A1058,P201,Agent_25,Prospecting,2023-10-22,2023-09-03,44423
D4377,A1030,P201,Agent_1,Qualification,2023-10-26,2023-07-21,68617
D4378,A1068,P204,Agent_33,Prospecting,2023-05-23,2023-04-12,25392
D4379,A1061,P205,Agent_29,Prospecting,2023-02-01,2023-09-26,11043
D4380,A1051,P203,Agent_20,Proposal,2023-01-30,2023-10-18,21867
D4381,A1040,P200,Agent_22,Prospecting,2023-11-19,2023-02-23,5357
D4382,A1030,P203,Agent_32,Closed Lost,2023-07-20,2023-03-27,50440
D4383,A1084,P205,Agent_1,Closed Won,2023-08-03,2023-12-12,29829
D4384,A1083,P205,Agent_26,Prospecting,2023-10-16,2023-09-02,46794
D4385,A1021,P202,Agent_21,Qualification,2023-06-13,2023-02-05,38958
D4386,A1003,P203,Agent_33,Closed Won,2023-01-29,2023-03-05,35408
D4387,A1012,P204,Agent_15,Closed Won,2023-10-01,2023-05-27,31279
D4388,A1044,P203,Agent_19,Closed Lost,2023-05-07,2023-03-01,34467
D4389,A1041,P201,Agent_25,Closed Lost,2023-08-22,2023-06-25,60131
D4390,A1048,P200,Agent_15,Closed Lost,2023-12-25,2023-12-24,46452
D4391,A1019,P206,Agent_5,Proposal,2023-03-26,2023-11-24,73945
D4392,A1076,P204,Agent_22,Qualification,2023-02-06,2023-04-11,31696
D4393,A1080,P202,Agent_7,Closed Won,2023-03-19,2023-11-21,68612
D4394,A1053,P200,Agent_5,Qualification,2023-12-14,2023-11-08,32578
D4395,A1035,P200,Agent_21,Closed Won,2023-10-14,2023-07-06,6908
D4396,A1000,P206,Agent_5,Proposal,2023-01-20,2023-03-03,74182
D4397,A1014,P201,Agent_31,Closed Won,2023-12-22,2024-01-01,61867
D4398,A1076,P201,Agent_16,Qualification,2023-09-09,2023-05-24,16586
D4399,A1016,P201,Agent_16,Proposal,2023-04-15,2023-08-30,25720
D4400,A1023,P204,Agent_22,Proposal,2023-10-08,2023-06-16,6625
D4401,A1057,P203,Agent_12,Closed Lost,2023-09-07,2024-01-02,43186
D4402,A1071,P200,Agent_31,Qualification,2023-09-27,2023-06-26,42154
D4403,A1022,P203,Agent_21,Closed Lost,2023-01-19,2024-01-13,39157
D4404,A1045,P203,Agent_6,Closed Won,2023-06-10,2023-02-05,60061
D4405,A1071,P201,Agent_21,Negotiation,2023-12-12,2023-03-01,22871
D4406,A1007,P203,Agent_20,Closed Won,2023-02-28,2023-02-01,60653
D4407,A1058,P200,Agent_5,Negotiation,2023-10-13,2023-12-28,14108
D4408,A1058,P200,Agent_13,Qualification,2023-09-23,2023-12-22,39984
D4409,A1012,P205,Agent_15,Qualification,2023-08-02,2024-02-12,68478
D4410,A1038,P202,Agent_2,Closed Won,2023-07-24,2023-04-21,29290
D4411,A1027,P204,Agent_8,Negotiation,2023-06-27,2023-06-12,19433
D4412,A1060,P203,Agent_20,Qualification,2023-01-15,2023-06-17,74981
D4413,A1015,P204,Agent_29,Negotiation,2023-09-21,2023-12-30,42599
D4414,A1001,P204,Agent_29,Proposal,2023-11-10,2023-04-20,15818
D4415,A1081,P204,Agent_31,Prospecting,2023-01-18,2023-06-19,11984
D4416,A1016,P206,Agent_22,Proposal,2023-12-10,2023-11-15,46360
D4417,A1029,P205,Agent_2,Qualification,2023-02-02,2023-09-10,71286
D4418,A1012,P204,Agent_0,Prospecting,2023-07-02,2023-10-20,10594
D4419,A1081,P205,Agent_2,Proposal,2023-08-26,2023-04-07,67260
D4420,A1012,P200,Agent_6,Proposal,2023-05-10,2023-08-13,12171
D4421,A1042,P206,Agent_2,Prospecting,2023-12-07,2024-01-15,55570
D4422,A1084,P203,Agent_2,Proposal,2023-08-18,2023-07-09,57923
D4423,A1020,P205,Agent_3,Qualification,2023-02-14,2023-12-24,67405
D4424,A1054,P202,Agent_30,Prospecting,2023-10-16,2023-03-20,67653
D4425,A1080,P204,Agent_1,Prospecting,2023-02-14,2023-08-02,15210
D4426,A1039,P206,Agent_13,Prospecting,2023-01-05,2024-01-02,64380
D4427,A1082,P202,Agent_30,Qualification,2023-01-03,2023-08-15,47605
D4428,A1014,P200,Agent_1,Closed Won,2023-09-15,2023-07-05,35825
D4429,A1072,P200,Agent_30,Proposal,2023-07-11,2024-02-21,38791
D4430,A1051,P201,Agent_21,Prospecting,2023-08-26,2023-05-02,71391
D4431,A1073,P204,Agent_9,Prospecting,2023-12-07,2023-08-02,55817
D4432,A1052,P201,Agent_29,Qualification,2023-04-28,2023-03-09,74574
D4433,A1051,P206,Agent_32,Closed Won,2023-05-20,2023-12-19,47932
D4434,A1029,P202,Agent_18,Qualification,2023-09-06,2023-05-11,68404
D4435,A1032,P203,Agent_24,Prospecting,2023-12-09,2023-10-18,25071
D4436,A1056,P201,Agent_0,Proposal,2023-07-29,2023-08-08,49328
D4437,A1051,P200,Agent_31,Proposal,2023-05-05,2023-04-10,58694
D4438,A1008,P204,Agent_24,Prospecting,2023-03-12,2023-09-29,5733
D4439,A1053,P202,Agent_16,Negotiation,2023-11-19,2023-04-12,66127
D4440,A1000,P205,Agent_13,Qualification,2023-10-05,2023-04-15,40689
D4441,A1043,P206,Agent_12,Prospecting,2023-12-21,2023-10-04,49289
D4442,A1074,P206,Agent_1,Negotiation,2023-11-27,2023-10-16,18686
D4443,A1079,P200,Agent_31,Negotiation,2023-04-05,2023-06-07,74034
D4444,A1008,P205,Agent_31,Negotiation,2023-10-26,2024-02-15,9717
D4445,A1031,P206,Agent_5,Qualification,2023-09-10,2023-03-20,9854
D4446,A1014,P203,Agent_24,Proposal,2023-01-30,2023-02-18,19358
D4447,A1011,P204,Agent_2,Qualification,2023-09-29,2024-02-10,26857
D4448,A1077,P203,Agent_17,Negotiation,2023-07-25,2023-07-12,9960
D4449,A1056,P206,Agent_2,Proposal,2023-10-14,2023-06-09,41283
D4450,A1007,P203,Agent_4,Prospecting,2023-10-25,2023-04-14,31576
D4451,A1071,P206,Agent_23,Negotiation,2023-06-13,2023-07-05,23700
D4452,A1026,P204,Agent_33,Negotiation,2023-09-02,2023-11-18,48540
D4453,A1061,P204,Agent_23,Qualification,2023-10-06,2023-09-03,56166
D4454,A1011,P205,Agent_27,Closed Won,2023-10-22,2023-09-10,52417
D4455,A1064,P203,Agent_33,Closed Won,2023-09-05,2023-11-18,24412
D4456,A1041,P202,Agent_15,Prospecting,2023-11-07,2023-12-18,64291
D4457,A1061,P205,Agent_6,Closed Lost,2023-01-28,2023-07-21,9231
D4458,A1010,P204,Agent_17,Proposal,2023-01-10,2023-04-16,12521
D4459,A1042,P200,Agent_5,Negotiation,2023-09-22,2023-05-11,69569
D4460,A1016,P206,Agent_27,Closed Won,2023-12-27,2023-06-24,16349
D4461,A1031,P205,Agent_33,Proposal,2023-11-13,2023-05-08,37768
D4462,A1084,P201,Agent_28,Qualification,2023-01-19,2023-12-27,67985
D4463,A1084,P202,Agent_3,Closed Lost,2023-07-17,2024-01-18,12611
D4464,A1039,P206,Agent_13,Qualification,2023-10-13,2023-08-20,24012
D4465,A1022,P205,Agent_4,Qualification,2023-06-21,2023-04-12,54725
D4466,A1055,P204,Agent_24,Qualification,2023-09-03,2023-08-23,6548
D4467,A1005,P204,Agent_7,Closed Won,2023-07-10,2023-07-07,18988
D4468,A1049,P202,Agent_14,Closed Lost,2023-02-12,2023-11-16,66186
D4469,A1036,P201,Agent_18,Qualification,2023-12-14,2023-11-21,19497
D4470,A1063,P205,Agent_10,Closed Won,2023-08-01,2023-06-12,24876
D4471,A1053,P205,Agent_19,Qualification,2023-05-23,2023-09-17,31819
D4472,A1071,P203,Agent_17,Closed Lost,2023-11-02,2023-05-26,12839
D4473,A1048,P200,Agent_13,Proposal,2023-02-10,2023-03-24,43457
D4474,A1010,P204,Agent_24,Prospecting,2023-07-24,2023-09-29,66976
D4475,A1048,P205,Agent_15,Prospecting,2023-03-13,2023-02-28,15275
D4476,A1020,P205,Agent_17,Prospecting,2023-02-20,2023-04-12,43151
D4477,A1065,P206,Agent_0,Qualification,2023-11-29,2023-05-28,39173
D4478,A1062,P206,Agent_0,Closed Won,2023-01-21,2024-02-19,48612
D4479,A1082,P205,Agent_0,Qualification,2023-05-03,2023-08-02,20960
D4480,A1027,P201,Agent_20,Closed Lost,2023-05-13,2023-06-03,9538
D4481,A1016,P200,Agent_24,Negotiation,2023-03-14,2024-01-10,55338
D4482,A1005,P205,Agent_26,Negotiation,2023-05-06,2024-01-13,33709
D4483,A1018,P202,Agent_9,Qualification,2023-11-08,2023-07-15,7139
D4484,A1055,P204,Agent_11,Closed Won,2023-02-07,2023-08-13,40446
D4485,A1027,P203,Agent_27,Negotiation,2023-01-14,2024-02-07,41562
D4486,A1065,P206,Agent_31,Closed Won,2023-07-14,2024-01-20,24103
D4487,A1037,P202,Agent_32,Closed Lost,2023-09-11,2023-07-14,52204
D4488,A1036,P204,Agent_7,Prospecting,2023-05-09,2023-07-08,29432
D4489,A1067,P206,Agent_25,Prospecting,2023-10-28,2023-07-30,42370
D4490,A1048,P201,Agent_1,Closed Won,2023-02-07,2023-03-16,25341
D4491,A1042,P206,Agent_34,Closed Won,2023-08-17,2023-08-30,11069
D4492,A1035,P200,Agent_33,Proposal,2023-05-04,2024-02-03,18293
D4493,A1057,P200,Agent_5,Qualification,2023-09-13,2023-08-27,32554
D4494,A1012,P204,Agent_30,Negotiation,2023-03-27,2023-04-05,42667
D4495,A1051,P202,Agent_22,Qualification,2023-08-26,2023-06-13,56632
D4496,A1057,P203,Agent_11,Qualification,2023-11-25,2023-05-19,51106
D4497,A1031,P201,Agent_27,Proposal,2023-08-23,2023-10-10,74022
D4498,A1080,P204,Agent_14,Qualification,2023-10-28,2023-07-14,74080
D4499,A1059,P201,Agent_18,Proposal,2023-11-21,2023-02-07,39973
D4500,A1082,P200,Agent_11,Closed Lost,2023-08-05,2023-12-22,23376
D4501,A1057,P205,Agent_1,Closed Won,2023-03-25,2023-10-05,55184
D4502,A1055,P205,Agent_10,Closed Lost,2023-06-16,2024-01-09,65854
D4503,A1027,P203,Agent_24,Closed Won,2023-10-17,2024-02-09,60126
D4504,A1000,P201,Agent_20,Qualification,2023-11-12,2023-09-01,27730
D4505,A1041,P204,Agent_8,Closed Won,2023-12-06,2023-11-25,23167
D4506,A1081,P203,Agent_11,Closed Lost,2023-12-01,2023-08-22,59336
D4507,A1047,P206,Agent_9,Closed Lost,2023-12-08,2023-05-24,68178
D4508,A1039,P206,Agent_4,Negotiation,2023-07-06,2023-04-20,22568
D4509,A1062,P202,Agent_32,Qualification,2023-12-16,2023-08-26,64657
D4510,A1075,P205,Agent_4,Prospecting,2023-08-19,2023-12-23,5571
D4511,A1071,P204,Agent_15,Prospecting,2023-05-12,2023-06-06,42068
D4512,A1079,P201,Agent_28,Closed Lost,2023-04-14,2023-12-13,25122
D4513,A1003,P203,Agent_17,Proposal,2023-01-19,2024-01-11,5583
D4514,A1037,P204,Agent_28,Closed Won,2023-06-23,2024-02-12,66889
D4515,A1026,P203,Agent_5,Proposal,2023-01-24,2023-04-26,62405
D4516,A1008,P203,Agent_17,Negotiation,2023-11-04,2023-08-05,26963
D4517,A1015,P203,Agent_31,Prospecting,2023-09-17,2023-05-17,33364
D4518,A1055,P201,Agent_30,Qualification,2023-06-08,2023-06-12,10126
D4519,A1075,P204,Agent_10,Proposal,2023-06-20,2023-06-03,8762
D4520,A1030,P200,Agent_25,Negotiation,2023-02-22,2024-01-22,7786
D4521,A1013,P200,Agent_27,Prospecting,2023-05-06,2023-08-31,72078
D4522,A1024,P201,Agent_26,Closed Won,2023-10-02,2023-02-11,21417
D4523,A1033,P206,Agent_18,Qualification,2023-12-10,2024-01-05,66305
D4524,A1066,P201,Agent_26,Closed Won,2023-10-15,2024-02-09,21294
D4525,A1023,P205,Agent_19,Prospecting,2023-07-13,2023-10-16,73335
D4526,A1072,P203,Agent_2,Negotiation,2023-11-12,2023-06-20,55209
D4527,A1025,P204,Agent_15,Qualification,2023-11-10,2023-07-21,11938
D4528,A1019,P204,Agent_28,Closed Won,2023-06-28,2023-07-12,48921
D4529,A1063,P202,Agent_14,Proposal,2023-06-21,2023-08-15,9388
D4530,A1009,P202,Agent_29,Negotiation,2023-11-02,2023-12-20,73163
D4531,A1082,P200,Agent_0,Closed Lost,2023-01-28,2023-04-13,12247
D4532,A1066,P202,Agent_28,Prospecting,2023-06-01,2023-12-06,74179
D4533,A1023,P202,Agent_29,Prospecting,2023-11-22,2023-12-14,27575
D4534,A1004,P200,Agent_31,Closed Won,2023-10-04,2023-04-15,25146
D4535,A1066,P205,Agent_9,Negotiation,2023-10-23,2023-12-09,27371
D4536,A1057,P206,Agent_26,Qualification,2023-04-03,2023-02-06,56507
D4537,A1026,P200,Agent_7,Proposal,2023-08-22,2023-06-02,31875
D4538,A1079,P206,Agent_34,Prospecting,2023-09-16,2023-06-09,18792
D4539,A1014,P202,Agent_24,Qualification,2023-07-06,2023-10-18,53723
D4540,A1034,P204,Agent_19,Proposal,2023-02-11,2023-06-28,65901
D4541,A1075,P202,Agent_16,Closed Won,2023-09-05,2023-12-26,23470
D4542,A1052,P203,Agent_22,Proposal,2024-01-01,2023-03-12,24734
D4543,A1043,P206,Agent_24,Proposal,2023-01-03,2023-04-30,18103
D4544,A1025,P206,Agent_30,Closed Won,2023-05-11,2023-11-07,52728
D4545,A1046,P203,Agent_5,Qualification,2023-10-15,2023-12-23,72488
D4546,A1033,P203,Agent_34,Negotiation,2023-11-03,2024-01-18,41478
D4547,A1049,P205,Agent_3,Closed Won,2023-05-29,2024-01-23,55845
D4548,A1083,P201,Agent_19,Qualification,2023-11-12,2023-03-28,35766
D4549,A1011,P203,Agent_0,Qualification,2023-06-13,2023-02-18,49515
D4550,A1003,P206,Agent_25,Closed Lost,2023-11-21,2023-06-28,50240
D4551,A1047,P204,Agent_33,Closed Lost,2023-10-21,2023-06-20,36288
D4552,A1054,P206,Agent_9,Qualification,2023-11-21,2023-12-04,72310
D4553,A1000,P206,Agent_22,Prospecting,2023-12-17,2023-09-27,42432
D4554,A1065,P205,Agent_23,Qualification,2023-11-11,2023-09-24,27497
D4555,A1029,P201,Agent_12,Qualification,2023-02-05,2023-05-18,33283
D4556,A1002,P201,Agent_28,Proposal,2023-11-07,2024-02-18,46112
D4557,A1020,P203,Agent_26,Negotiation,2023-07-05,2024-01-14,46688
D4558,A1083,P202,Agent_30,Closed Won,2023-03-19,2023-04-20,74199
D4559,A1048,P206,Agent_9,Qualification,2023-07-28,2023-12-19,65911
D4560,A1084,P200,Agent_30,Closed Won,2023-12-16,2023-12-06,17463
D4561,A1061,P202,Agent_9,Prospecting,2023-12-21,2023-07-19,43909
D4562,A1037,P202,Agent_23,Prospecting,2023-01-08,2024-01-10,11160
D4563,A1014,P201,Agent_32,Proposal,2023-03-21,2023-09-07,32682
D4564,A1051,P201,Agent_13,Prospecting,2023-07-20,2024-01-20,26405
D4565,A1078,P205,Agent_34,Qualification,2023-05-02,2023-12-14,44076
D4566,A1045,P205,Agent_33,Closed Won,2023-04-07,2023-02-25,14326
D4567,A1024,P201,Agent_16,Qualification,2023-08-28,2024-02-16,42510
D4568,A1020,P204,Agent_20,Negotiation,2023-03-29,2023-02-06,29527
D4569,A1004,P204,Agent_31,Qualification,2023-03-04,2023-07-09,46313
D4570,A1069,P200,Agent_2,Prospecting,2023-10-01,2023-10-20,26777
D4571,A1046,P201,Agent_14,Proposal,2023-01-17,2023-03-17,67382
D4572,A1067,P203,Agent_7,Closed Won,2023-03-16,2023-06-13,47262
D4573,A1017,P205,Agent_31,Proposal,2023-07-27,2023-10-14,41499
D4574,A1020,P201,Agent_25,Negotiation,2023-09-18,2024-02-14,20390
D4575,A1022,P204,Agent_29,Closed Lost,2023-01-17,2023-08-03,50581
D4576,A1063,P201,Agent_8,Closed Won,2023-05-11,2023-07-20,62853
D4577,A1066,P204,Agent_31,Qualification,2023-10-29,2023-11-04,22921
D4578,A1039,P201,Agent_10,Negotiation,2023-07-02,2024-01-28,45860
D4579,A1009,P206,Agent_21,Proposal,2023-12-14,2023-06-01,37945
D4580,A1051,P203,Agent_33,Negotiation,2023-02-01,2023-09-11,23760
D4581,A1071,P200,Agent_17,Proposal,2023-05-27,2023-06-12,45506
D4582,A1074,P206,Agent_18,Prospecting,2023-08-27,2023-07-27,60983
D4583,A1060,P203,Agent_17,Proposal,2023-05-21,2024-02-05,8243
D4584,A1063,P204,Agent_17,Proposal,2023-03-09,2023-11-23,8666
D4585,A1004,P205,Agent_11,Proposal,2023-08-18,2023-10-11,24411
D4586,A1052,P205,Agent_3,Closed Won,2023-07-11,2023-07-06,65126
D4587,A1054,P202,Agent_26,Closed Won,2023-08-06,2024-02-08,28586
D4588,A1036,P203,Agent_4,Proposal,2023-11-24,2023-04-02,72510
D4589,A1055,P201,Agent_5,Proposal,2023-06-09,2023-11-02,63862
D4590,A1058,P200,Agent_12,Proposal,2023-09-14,2023-08-19,6258
D4591,A1068,P201,Agent_22,Proposal,2023-10-03,2023-05-26,24494
D4592,A1072,P201,Agent_24,Closed Lost,2023-12-01,2023-05-21,47202
D4593,A1058,P203,Agent_3,Negotiation,2023-07-06,2023-11-02,18528
D4594,A1001,P200,Agent_31,Qualification,2023-11-22,2023-12-18,73407
D4595,A1064,P202,Agent_14,Proposal,2023-01-28,2023-02-25,65589
D4596,A1059,P206,Agent_25,Negotiation,2023-03-18,2023-11-10,36432
D4597,A1050,P201,Agent_10,Negotiation,2023-10-03,2023-10-06,20202
D4598,A1029,P200,Agent_8,Proposal,2023-06-10,2023-02-28,21238
D4599,A1010,P202,Agent_10,Prospecting,2023-12-22,2024-01-15,16179
D4600,A1075,P206,Agent_1,Prospecting,2024-01-01,2023-02-21,35793
D4601,A1038,P201,Agent_26,Qualification,2023-03-27,2024-01-26,13004
D4602,A1076,P200,Agent_25,Proposal,2023-05-24,2023-05-11,26116
D4603,A1071,P206,Agent_7,Prospecting,2023-03-19,2023-02-22,36856
D4604,A1062,P203,Agent_20,Closed Won,2023-05-16,2023-05-16,7488
D4605,A1063,P205,Agent_20,Qualification,2023-07-25,2023-12-14,37791
D4606,A1060,P205,Agent_7,Closed Lost,2023-11-28,2023-05-22,36027
D4607,A1053,P201,Agent_0,Prospecting,2023-12-10,2023-02-27,17591
D4608,A1072,P201,Agent_12,Prospecting,2023-03-17,2023-10-19,9726
D4609,A1057,P206,Agent_8,Proposal,2023-07-25,2023-09-03,9133
D4610,A1084,P200,Agent_27,Qualification,2023-08-21,2023-02-19,60681
D4611,A1055,P205,Agent_5,Closed Lost,2023-10-09,2023-10-08,71280
D4612,A1033,P201,Agent_22,Prospecting,2023-05-11,2023-06-03,68044
D4613,A1030,P202,Agent_16,Proposal,2023-05-10,2023-06-19,34813
D4614,A1051,P201,Agent_8,Closed Lost,2023-12-31,2023-11-02,10940
D4615,A1075,P205,Agent_11,Qualification,2023-06-08,2023-10-31,28196
D4616,A1000,P204,Agent_21,Prospecting,2023-01-30,2024-01-14,11217
D4617,A1054,P205,Agent_11,Qualification,2023-10-27,2023-08-25,24433
D4618,A1021,P202,Agent_5,Proposal,2023-10-04,2023-08-08,15934
D4619,A1039,P200,Agent_8,Qualification,2023-01-31,2023-08-02,59377
D4620,A1000,P202,Agent_2,Proposal,2023-02-22,2023-09-30,31198
D4621,A1064,P204,Agent_33,Closed Won,2023-06-18,2023-05-23,70373
D4622,A1062,P204,Agent_7,Closed Won,2023-05-13,2023-03-08,49357
D4623,A1053,P201,Agent_9,Prospecting,2023-07-14,2023-10-29,52787
D4624,A1041,P201,Agent_8,Prospecting,2023-06-27,2023-04-14,31363
D4625,A1020,P205,Agent_13,Qualification,2023-09-18,2023-04-24,52459
D4626,A1078,P203,Agent_26,Proposal,2023-02-19,2023-06-17,29019
D4627,A1080,P202,Agent_31,Qualification,2023-01-06,2023-03-22,59927
D4628,A1021,P205,Agent_3,Closed Won,2023-06-15,2023-11-30,30589
D4629,A1037,P203,Agent_1,Negotiation,2023-08-23,2023-11-01,68672
D4630,A1079,P205,Agent_32,Prospecting,2023-06-09,2023-08-28,46113
D4631,A1007,P204,Agent_20,Negotiation,2023-01-14,2023-12-12,16093
D4632,A1061,P201,Agent_0,Prospecting,2023-03-03,2023-04-03,52940
D4633,A1046,P201,Agent_10,Qualification,2023-12-20,2023-12-14,28792
D4634,A1016,P205,Agent_0,Prospecting,2023-01-03,2023-06-29,57201
